0	0.508749
0.01	0.517492
0.02	0.526225
0.03	0.534941
0.04	0.543636
0.05	0.552305
0.06	0.560942
0.07	0.569543
0.08	0.578101
0.09	0.586613
0.1	0.595074
0.11	0.603478
0.12	0.611822
0.13	0.6201
0.14	0.628309
0.15	0.636445
0.16	0.644504
0.17	0.652481
0.18	0.660374
0.19	0.668179
0.2	0.675892
0.21	0.683511
0.22	0.691033
0.23	0.698455
0.24	0.705774
0.25	0.712989
0.26	0.720097
0.27	0.727096
0.28	0.733985
0.29	0.740762
0.3	0.747426
0.31	0.753975
0.32	0.760409
0.33	0.766727
0.34	0.772928
0.35	0.779011
0.36	0.784977
0.37	0.790825
0.38	0.796555
0.39	0.802168
0.4	0.807663
0.41	0.813041
0.42	0.818302
0.43	0.823448
0.44	0.828478
0.45	0.833394
0.46	0.838196
0.47	0.842887
0.48	0.847466
0.49	0.851935
0.5	0.856295
0.51	0.860548
0.52	0.864695
0.53	0.868737
0.54	0.872676
0.55	0.876514
0.56	0.880252
0.57	0.883892
0.58	0.887436
0.59	0.890884
0.6	0.89424
0.61	0.897504
0.62	0.900679
0.63	0.903766
0.64	0.906767
0.65	0.909683
0.66	0.912518
0.67	0.915271
0.68	0.917946
0.69	0.920543
0.7	0.923066
0.71	0.925514
0.72	0.927891
0.73	0.930198
0.74	0.932436
0.75	0.934607
0.76	0.936714
0.77	0.938757
0.78	0.940738
0.79	0.942659
0.8	0.944522
0.81	0.946327
0.82	0.948077
0.83	0.949773
0.84	0.951416
0.85	0.953008
0.86	0.954551
0.87	0.956045
0.88	0.957492
0.89	0.958894
0.9	0.960252
0.91	0.961566
0.92	0.962838
0.93	0.96407
0.94	0.965263
0.95	0.966418
0.96	0.967535
0.97	0.968616
0.98	0.969663
0.99	0.970675
1	0.971655
1.01	0.972603
1.02	0.97352
1.03	0.974408
1.04	0.975266
1.05	0.976096
1.06	0.976899
1.07	0.977676
1.08	0.978427
1.09	0.979153
1.1	0.979856
1.11	0.980535
1.12	0.981192
1.13	0.981827
1.14	0.982441
1.15	0.983034
1.16	0.983608
1.17	0.984163
1.18	0.984699
1.19	0.985218
1.2	0.985719
1.21	0.986203
1.22	0.986671
1.23	0.987124
1.24	0.987561
1.25	0.987983
1.26	0.988392
1.27	0.988787
1.28	0.989168
1.29	0.989537
1.3	0.989893
1.31	0.990237
1.32	0.99057
1.33	0.990891
1.34	0.991201
1.35	0.991501
1.36	0.991791
1.37	0.992071
1.38	0.992342
1.39	0.992603
1.4	0.992856
1.41	0.9931
1.42	0.993335
1.43	0.993563
1.44	0.993783
1.45	0.993996
1.46	0.994201
1.47	0.994399
1.48	0.994591
1.49	0.994776
1.5	0.994955
1.51	0.995127
1.52	0.995294
1.53	0.995455
1.54	0.995611
1.55	0.995761
1.56	0.995906
1.57	0.996046
1.58	0.996182
1.59	0.996313
1.6	0.996439
1.61	0.996561
1.62	0.996679
1.63	0.996793
1.64	0.996903
1.65	0.997009
1.66	0.997111
1.67	0.99721
1.68	0.997306
1.69	0.997399
1.7	0.997488
1.71	0.997574
1.72	0.997657
1.73	0.997738
1.74	0.997815
1.75	0.99789
1.76	0.997963
1.77	0.998032
1.78	0.9981
1.79	0.998165
1.8	0.998228
1.81	0.998289
1.82	0.998348
1.83	0.998404
1.84	0.998459
1.85	0.998512
1.86	0.998563
1.87	0.998613
1.88	0.99866
1.89	0.998706
1.9	0.998751
1.91	0.998794
1.92	0.998835
1.93	0.998875
1.94	0.998914
1.95	0.998951
1.96	0.998987
1.97	0.999022
1.98	0.999055
1.99	0.999088
2	0.999119
2.01	0.999149
2.02	0.999179
2.03	0.999207
2.04	0.999234
2.05	0.999261
2.06	0.999286
2.07	0.99931
2.08	0.999334
2.09	0.999357
2.1	0.999379
2.11	0.9994
2.12	0.999421
2.13	0.999441
2.14	0.99946
2.15	0.999479
2.16	0.999497
2.17	0.999514
2.18	0.999531
2.19	0.999547
2.2	0.999562
2.21	0.999577
2.22	0.999592
2.23	0.999606
2.24	0.99962
2.25	0.999633
2.26	0.999645
2.27	0.999657
2.28	0.999669
2.29	0.999681
2.3	0.999692
2.31	0.999702
2.32	0.999712
2.33	0.999722
2.34	0.999732
2.35	0.999741
2.36	0.99975
2.37	0.999759
2.38	0.999767
2.39	0.999775
2.4	0.999783
2.41	0.99979
2.42	0.999797
2.43	0.999804
2.44	0.999811
2.45	0.999817
2.46	0.999824
2.47	0.99983
2.48	0.999836
2.49	0.999841
2.5	0.999847
2.51	0.999852
2.52	0.999857
2.53	0.999862
2.54	0.999867
2.55	0.999871
2.56	0.999876
2.57	0.99988
2.58	0.999884
2.59	0.999888
2.6	0.999892
2.61	0.999896
2.62	0.999899
2.63	0.999903
2.64	0.999906
2.65	0.999909
2.66	0.999912
2.67	0.999915
2.68	0.999918
2.69	0.999921
2.7	0.999924
2.71	0.999927
2.72	0.999929
2.73	0.999931
2.74	0.999934
2.75	0.999936
2.76	0.999938
2.77	0.99994
2.78	0.999942
2.79	0.999944
2.8	0.999946
2.81	0.999948
2.82	0.99995
2.83	0.999952
2.84	0.999953
2.85	0.999955
2.86	0.999957
2.87	0.999958
2.88	0.999959
2.89	0.999961
2.9	0.999962
2.91	0.999964
2.92	0.999965
2.93	0.999966
2.94	0.999967
2.95	0.999968
2.96	0.999969
2.97	0.99997
2.98	0.999971
2.99	0.999972
3	0.999973
3.01	0.999974
3.02	0.999975
3.03	0.999976
3.04	0.999977
3.05	0.999978
3.06	0.999978
3.07	0.999979
3.08	0.99998
3.09	0.999981
3.1	0.999981
3.11	0.999982
3.12	0.999982
3.13	0.999983
3.14	0.999984
3.15	0.999984
3.16	0.999985
3.17	0.999985
3.18	0.999986
3.19	0.999986
3.2	0.999987
3.21	0.999987
3.22	0.999988
3.23	0.999988
3.24	0.999988
3.25	0.999989
3.26	0.999989
3.27	0.99999
3.28	0.99999
3.29	0.99999
3.3	0.999991
3.31	0.999991
3.32	0.999991
3.33	0.999992
3.34	0.999992
3.35	0.999992
3.36	0.999992
3.37	0.999993
3.38	0.999993
3.39	0.999993
3.4	0.999993
3.41	0.999994
3.42	0.999994
3.43	0.999994
3.44	0.999994
3.45	0.999994
3.46	0.999995
3.47	0.999995
3.48	0.999995
3.49	0.999995
3.5	0.999995
3.51	0.999996
3.52	0.999996
3.53	0.999996
3.54	0.999996
3.55	0.999996
3.56	0.999996
3.57	0.999996
3.58	0.999996
3.59	0.999997
3.6	0.999997
3.61	0.999997
3.62	0.999997
3.63	0.999997
3.64	0.999997
3.65	0.999997
3.66	0.999997
3.67	0.999997
3.68	0.999998
3.69	0.999998
3.7	0.999998
3.71	0.999998
3.72	0.999998
3.73	0.999998
3.74	0.999998
3.75	0.999998
3.76	0.999998
3.77	0.999998
3.78	0.999998
3.79	0.999998
3.8	0.999998
3.81	0.999998
3.82	0.999998
3.83	0.999999
3.84	0.999999
3.85	0.999999
3.86	0.999999
3.87	0.999999
3.88	0.999999
3.89	0.999999
3.9	0.999999
3.91	0.999999
3.92	0.999999
3.93	0.999999
3.94	0.999999
3.95	0.999999
3.96	0.999999
3.97	0.999999
3.98	0.999999
3.99	0.999999
4	0.999999
4.01	0.999999
4.02	0.999999
4.03	0.999999
4.04	0.999999
4.05	0.999999
4.06	0.999999
4.07	0.999999
4.08	0.999999
4.09	0.999999
4.1	0.999999
4.11	0.999999
4.12	0.999999
4.13	0.999999
4.14	1
4.15	1
4.16	1
4.17	1
4.18	1
4.19	1
4.2	1
4.21	1
4.22	1
4.23	1
4.24	1
4.25	1
4.26	1
4.27	1
4.28	1
4.29	1
4.3	1
4.31	1
4.32	1
4.33	1
4.34	1
4.35	1
4.36	1
4.37	1
4.38	1
4.39	1
4.4	1
4.41	1
4.42	1
4.43	1
4.44	1
4.45	1
4.46	1
4.47	1
4.48	1
4.49	1
4.5	1
4.51	1
4.52	1
4.53	1
4.54	1
4.55	1
4.56	1
4.57	1
4.58	1
4.59	1
4.6	1
4.61	1
4.62	1
4.63	1
4.64	1
4.65	1
4.66	1
4.67	1
4.68	1
4.69	1
4.7	1
4.71	1
4.72	1
4.73	1
4.74	1
4.75	1
4.76	1
4.77	1
4.78	1
4.79	1
4.8	1
4.81	1
4.82	1
4.83	1
4.84	1
4.85	1
4.86	1
4.87	1
4.88	1
4.89	1
4.9	1
4.91	1
4.92	1
4.93	1
4.94	1
4.95	1
4.96	1
4.97	1
4.98	1
4.99	1
5	1
5.01	1
5.02	1
5.03	1
5.04	1
5.05	1
5.06	1
5.07	1
5.08	1
5.09	1
5.1	1
5.11	1
5.12	1
5.13	1
5.14	1
5.15	1
5.16	1
5.17	1
5.18	1
5.19	1
5.2	1
5.21	1
5.22	1
5.23	1
5.24	1
5.25	1
5.26	1
5.27	1
5.28	1
5.29	1
5.3	1
5.31	1
5.32	1
5.33	1
5.34	1
5.35	1
5.36	1
5.37	1
5.38	1
5.39	1
5.4	1
5.41	1
5.42	1
5.43	1
5.44	1
5.45	1
5.46	1
5.47	1
5.48	1
5.49	1
5.5	1
5.51	1
5.52	1
5.53	1
5.54	1
5.55	1
5.56	1
5.57	1
5.58	1
5.59	1
5.6	1
5.61	1
5.62	1
5.63	1
5.64	1
5.65	1
5.66	1
5.67	1
5.68	1
5.69	1
5.7	1
5.71	1
5.72	1
5.73	1
5.74	1
5.75	1
5.76	1
5.77	1
5.78	1
5.79	1
5.8	1
5.81	1
5.82	1
5.83	1
5.84	1
5.85	1
5.86	1
5.87	1
5.88	1
5.89	1
5.9	1
5.91	1
5.92	1
5.93	1
5.94	1
5.95	1
5.96	1
5.97	1
5.98	1
5.99	1
6	1
6.01	1
6.02	1
6.03	1
6.04	1
6.05	1
6.06	1
6.07	1
6.08	1
6.09	1
6.1	1
6.11	1
6.12	1
6.13	1
6.14	1
6.15	1
6.16	1
6.17	1
6.18	1
6.19	1
6.2	1
6.21	1
6.22	1
6.23	1
6.24	1
6.25	1
6.26	1
6.27	1
6.28	1
6.29	1
6.3	1
6.31	1
6.32	1
6.33	1
6.34	1
6.35	1
6.36	1
6.37	1
6.38	1
6.39	1
6.4	1
6.41	1
6.42	1
6.43	1
6.44	1
6.45	1
6.46	1
6.47	1
6.48	1
6.49	1
6.5	1
6.51	1
6.52	1
6.53	1
6.54	1
6.55	1
6.56	1
6.57	1
6.58	1
6.59	1
6.6	1
6.61	1
6.62	1
6.63	1
6.64	1
6.65	1
6.66	1
6.67	1
6.68	1
6.69	1
6.7	1
6.71	1
6.72	1
6.73	1
6.74	1
6.75	1
6.76	1
6.77	1
6.78	1
6.79	1
6.8	1
6.81	1
6.82	1
6.83	1
6.84	1
6.85	1
6.86	1
6.87	1
6.88	1
6.89	1
6.9	1
6.91	1
6.92	1
6.93	1
6.94	1
6.95	1
6.96	1
6.97	1
6.98	1
6.99	1
7	1
7.01	1
7.02	1
7.03	1
7.04	1
7.05	1
7.06	1
7.07	1
7.08	1
7.09	1
7.1	1
7.11	1
7.12	1
7.13	1
7.14	1
7.15	1
7.16	1
7.17	1
7.18	1
7.19	1
7.2	1
7.21	1
7.22	1
7.23	1
7.24	1
7.25	1
7.26	1
7.27	1
7.28	1
7.29	1
7.3	1
7.31	1
7.32	1
7.33	1
7.34	1
7.35	1
7.36	1
7.37	1
7.38	1
7.39	1
7.4	1
7.41	1
7.42	1
7.43	1
7.44	1
7.45	1
7.46	1
7.47	1
7.48	1
7.49	1
7.5	1
7.51	1
7.52	1
7.53	1
7.54	1
7.55	1
7.56	1
7.57	1
7.58	1
7.59	1
7.6	1
7.61	1
7.62	1
7.63	1
7.64	1
7.65	1
7.66	1
7.67	1
7.68	1
7.69	1
7.7	1
7.71	1
7.72	1
7.73	1
7.74	1
7.75	1
7.76	1
7.77	1
7.78	1
7.79	1
