0	0.50875
0.01	0.517497
0.02	0.526237
0.03	0.534963
0.04	0.54367
0.05	0.552353
0.06	0.561007
0.07	0.569627
0.08	0.578207
0.09	0.586743
0.1	0.59523
0.11	0.603662
0.12	0.612036
0.13	0.620347
0.14	0.62859
0.15	0.636761
0.16	0.644857
0.17	0.652872
0.18	0.660804
0.19	0.668649
0.2	0.676404
0.21	0.684065
0.22	0.691629
0.23	0.699094
0.24	0.706456
0.25	0.713714
0.26	0.720866
0.27	0.727908
0.28	0.73484
0.29	0.74166
0.3	0.748366
0.31	0.754957
0.32	0.761432
0.33	0.76779
0.34	0.77403
0.35	0.780152
0.36	0.786155
0.37	0.792039
0.38	0.797804
0.39	0.80345
0.4	0.808977
0.41	0.814386
0.42	0.819676
0.43	0.824849
0.44	0.829906
0.45	0.834847
0.46	0.839672
0.47	0.844384
0.48	0.848983
0.49	0.853471
0.5	0.857848
0.51	0.862116
0.52	0.866276
0.53	0.870331
0.54	0.874281
0.55	0.878128
0.56	0.881873
0.57	0.885519
0.58	0.889067
0.59	0.892519
0.6	0.895877
0.61	0.899142
0.62	0.902316
0.63	0.905401
0.64	0.908398
0.65	0.911311
0.66	0.91414
0.67	0.916887
0.68	0.919554
0.69	0.922143
0.7	0.924656
0.71	0.927094
0.72	0.92946
0.73	0.931755
0.74	0.93398
0.75	0.936138
0.76	0.938231
0.77	0.940259
0.78	0.942225
0.79	0.94413
0.8	0.945977
0.81	0.947765
0.82	0.949498
0.83	0.951176
0.84	0.952802
0.85	0.954376
0.86	0.9559
0.87	0.957375
0.88	0.958803
0.89	0.960186
0.9	0.961524
0.91	0.962819
0.92	0.964072
0.93	0.965284
0.94	0.966457
0.95	0.967592
0.96	0.968689
0.97	0.969751
0.98	0.970777
0.99	0.97177
1	0.97273
1.01	0.973659
1.02	0.974556
1.03	0.975424
1.04	0.976263
1.05	0.977074
1.06	0.977858
1.07	0.978616
1.08	0.979349
1.09	0.980057
1.1	0.980741
1.11	0.981402
1.12	0.982041
1.13	0.982658
1.14	0.983254
1.15	0.983831
1.16	0.984387
1.17	0.984925
1.18	0.985445
1.19	0.985947
1.2	0.986432
1.21	0.9869
1.22	0.987353
1.23	0.98779
1.24	0.988212
1.25	0.98862
1.26	0.989013
1.27	0.989394
1.28	0.989761
1.29	0.990116
1.3	0.990458
1.31	0.990789
1.32	0.991108
1.33	0.991417
1.34	0.991715
1.35	0.992002
1.36	0.99228
1.37	0.992548
1.38	0.992807
1.39	0.993057
1.4	0.993298
1.41	0.993531
1.42	0.993756
1.43	0.993973
1.44	0.994183
1.45	0.994385
1.46	0.994581
1.47	0.994769
1.48	0.994952
1.49	0.995127
1.5	0.995297
1.51	0.995461
1.52	0.995619
1.53	0.995772
1.54	0.995919
1.55	0.996061
1.56	0.996199
1.57	0.996331
1.58	0.996459
1.59	0.996583
1.6	0.996702
1.61	0.996817
1.62	0.996928
1.63	0.997035
1.64	0.997139
1.65	0.997238
1.66	0.997335
1.67	0.997428
1.68	0.997518
1.69	0.997604
1.7	0.997688
1.71	0.997769
1.72	0.997847
1.73	0.997922
1.74	0.997994
1.75	0.998064
1.76	0.998132
1.77	0.998197
1.78	0.99826
1.79	0.998321
1.8	0.99838
1.81	0.998436
1.82	0.998491
1.83	0.998544
1.84	0.998595
1.85	0.998644
1.86	0.998691
1.87	0.998737
1.88	0.998781
1.89	0.998824
1.9	0.998865
1.91	0.998904
1.92	0.998943
1.93	0.99898
1.94	0.999015
1.95	0.99905
1.96	0.999083
1.97	0.999115
1.98	0.999146
1.99	0.999176
2	0.999205
2.01	0.999233
2.02	0.999259
2.03	0.999285
2.04	0.99931
2.05	0.999334
2.06	0.999358
2.07	0.99938
2.08	0.999402
2.09	0.999423
2.1	0.999443
2.11	0.999462
2.12	0.999481
2.13	0.999499
2.14	0.999517
2.15	0.999534
2.16	0.99955
2.17	0.999566
2.18	0.999581
2.19	0.999596
2.2	0.99961
2.21	0.999624
2.22	0.999637
2.23	0.999649
2.24	0.999662
2.25	0.999673
2.26	0.999685
2.27	0.999696
2.28	0.999707
2.29	0.999717
2.3	0.999727
2.31	0.999736
2.32	0.999746
2.33	0.999754
2.34	0.999763
2.35	0.999771
2.36	0.999779
2.37	0.999787
2.38	0.999795
2.39	0.999802
2.4	0.999809
2.41	0.999815
2.42	0.999822
2.43	0.999828
2.44	0.999834
2.45	0.99984
2.46	0.999845
2.47	0.999851
2.48	0.999856
2.49	0.999861
2.5	0.999866
2.51	0.999871
2.52	0.999875
2.53	0.99988
2.54	0.999884
2.55	0.999888
2.56	0.999892
2.57	0.999896
2.58	0.999899
2.59	0.999903
2.6	0.999906
2.61	0.999909
2.62	0.999913
2.63	0.999916
2.64	0.999919
2.65	0.999921
2.66	0.999924
2.67	0.999927
2.68	0.999929
2.69	0.999932
2.7	0.999934
2.71	0.999937
2.72	0.999939
2.73	0.999941
2.74	0.999943
2.75	0.999945
2.76	0.999947
2.77	0.999949
2.78	0.999951
2.79	0.999952
2.8	0.999954
2.81	0.999956
2.82	0.999957
2.83	0.999959
2.84	0.99996
2.85	0.999961
2.86	0.999963
2.87	0.999964
2.88	0.999965
2.89	0.999967
2.9	0.999968
2.91	0.999969
2.92	0.99997
2.93	0.999971
2.94	0.999972
2.95	0.999973
2.96	0.999974
2.97	0.999975
2.98	0.999976
2.99	0.999977
3	0.999977
3.01	0.999978
3.02	0.999979
3.03	0.99998
3.04	0.99998
3.05	0.999981
3.06	0.999982
3.07	0.999982
3.08	0.999983
3.09	0.999984
3.1	0.999984
3.11	0.999985
3.12	0.999985
3.13	0.999986
3.14	0.999986
3.15	0.999987
3.16	0.999987
3.17	0.999988
3.18	0.999988
3.19	0.999989
3.2	0.999989
3.21	0.999989
3.22	0.99999
3.23	0.99999
3.24	0.99999
3.25	0.999991
3.26	0.999991
3.27	0.999991
3.28	0.999992
3.29	0.999992
